Semester CCYYS: 20149
Field of Study: all Fields of Study
This is a tab delimited text file. Please open in EXCEL.
The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost.
---
CCYYS	CSN	UNQ	FOS	CNBR	TPC	TITLE	CANC	INC	INST NAME	INST EID	ANCL	CLMT	SEATS TKN	12THDAY	TOT ANCL	TOT CLMT	TOT SEATS TKN	TOT 12THDAY	TYPE	MODE	PGM CODE	FLAGS	#XLISTGS	XLISTG INFO	SM-AS HM	M-SEC HM	#TL	DAYS1	FROM T1	TO T1	BLDG1	RM1	CAP1	GPC1	TL NOTES 1	DAYS2	FROM T2	TO T2	BLDG2	RM2	CAP2	GPC2	TL NOTES 2	DAYS3	FROM T3	TO T3	BLDG3	RM3	CAP3	GPC3	TL NOTES 3	STD1	STD2	STD3	STD4	STD5	STD6	STD7	STD8	STD9	STD10	STD11	STD12	STD13	STD14	STD15	STD16	STD17	STD18	SCH COMM	DEPT COMM	LUPD T	LUPD ID	DATA CHECK	
20149	102498	13720	ASE	 339		ADVANCED STRENGTH OF MATERIALS			KYRIAKIDES, S	sk295	7	12	8	9	14	37	26	28	LECTURE	FACEFACE			1	13720 ASE  339; 14245 E M  339 (ISA);	13720		1	MWF	10:00 am	11:00 am	ETC	4.150	38								0								0																							10/27/2014	NRNW0291	#	
20149	102499	13725	ASE	 346		VISCOUS FLUID FLOW			SHARMA, A	as66246	14	20	17	17	14	20	17	17	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	GDC	2.402	20	X							0								0																							10/27/2014	NRNW0291	#	
20149	102500	13730	ASE	 361K		AIRCRAFT DESIGN I			CHAPUT, A	ajc427	35	56	31	31	35	56	31	31	LECTURE	FACEFACE		INDPINQY	0				2	TTH	2:00 pm	3:30 pm	WRW	113	56	X		T	5:00 pm	9:00 pm	WRW	113	56	X							0																							10/27/2014	NRNW0291	#	
20149	102501	13735	ASE	 361L		AIRCRAFT DESIGN II			CHAPUT, A	ajc427	23	50	23	23	23	50	23	23	LECTURE	FACEFACE		WRITCRSE	0				2	TTH	11:00 am	12:30 pm	WRW	113	56	X		W	4:00 pm	8:00 pm	WRW	102	122	X							0																							10/27/2014	NRNW0291	#	
20149	102502	13740	ASE	 362K		COMPRESSIBLE FLOW			KIEHNE, T	kiehnetm	65	80	68	68	65	80	68	68	LECTURE	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	BUR	136	89	X							0								0																							10/27/2014	NRNW0291	#	
20149	102503	13745	ASE	 364		APPLIED AERODYNAMICS			TINNEY, C	ct8879	75	90	63	63	75	90	63	63	LECTURE	FACEFACE			0				1	MWF	10:00 am	11:00 am	MEZ	B0.306	98	X							0								0																							10/27/2014	NRNW0291	#	
20149	102504	13750	ASE	 365		STRUCTURAL DYNAMICS			SIROHI, J	js52879	56	70	29	32	56	70	29	32	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	BUR	130	70	X							0								0																							10/27/2014	NRNW0291	#	
20149	102505	13755	ASE	 366K		SPACECRAFT DYNAMICS			LIGHTSEY, G	egl1	90	90	85	85	90	90	85	85	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	WRW	102	122	X							0								0																							10/27/2014	NRNW0291	#	
20149	102506	13760	ASE	 366L		APPLIED ORBITAL MECHANICS			ABUSALI, P	abusali	35	55	14	14	35	55	14	14	LECTURE	FACEFACE			0				1	MW	1:00 pm	2:30 pm	WRW	113	56	X							0								0																							10/27/2014	NRNW0291	#	
20149	102507	13765	ASE	 367K		FLIGHT DYNAMICS			HULL, D	hulldg	45	56	43	43	45	56	43	43	LECTURE	FACEFACE			0				1	MWF	11:00 am	12:00 noon	WRW	113	56	X							0								0																							10/27/2014	NRNW0291	#	
20149	102513	13770	ASE	 370L		FLIGHT CONTROL SYSTEMS			AKELLA, M	akellamr	56	56	55	55	56	56	55	55	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	WRW	113	56	X							0								0																							10/27/2014	NRNW0291	#	
20149	102514	13775	ASE	 372K		ATTITUDE DYNAMICS			LIGHTSEY, G	egl1	34	48	40	40	34	48	40	40	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	GDC	4.302	48	X							0								0																							10/27/2014	NRNW0291	#	
20149	102515	13780	ASE	 372N		SATELLITE-BASED NAVIGATION			HUMPHREYS, T	th9536	18	22	22	22	18	22	22	22	LECTURE	FACEFACE			0				1	TTH	11:00 am	12:30 pm	WRW	413	22								0								0																							10/27/2014	NRNW0291	#	
20149	102516	13785	ASE	 374K		SPACE SYSTEMS ENGR DESIGN			BETTADPUR, S	srinivas	40	48	22	22	40	48	22	22	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	NOA	1.126	95	X							0								0																							10/27/2014	NRNW0291	#	
20149	102517	13790	ASE	 374L		SPACECRAFT/MISSION DESIGN			FOWLER, W	fowlerwt	9	50	43	43	9	50	43	43	LECTURE	FACEFACE		INDPINQY; WRITCRSE	0				1	MWF	10:00 am	11:00 am	WRW	113	56	X							0								0												A											10/27/2014	NRNW0291	#	
20149	112609	13795	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	10	12	12	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375; 13805 ASE  375 (MS); 13810 ASE  375 (MS); 13800 ASE  375 (MS); 13815 ASE  375 (MS); 13812 ASE  375 (MS);		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		M	12:00 noon	3:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	112702	13805	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	10	10	10	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375 (MS); 13805 ASE  375; 13810 ASE  375 (MS); 13800 ASE  375 (MS); 13815 ASE  375 (MS); 13812 ASE  375 (MS);		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		M	3:00 pm	6:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	112867	13810	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	10	11	11	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375 (MS); 13805 ASE  375 (MS); 13800 ASE  375 (MS); 13810 ASE  375; 13815 ASE  375 (MS); 13812 ASE  375 (MS);		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		T	3:00 pm	6:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	112868	13800	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	10	10	10	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375 (MS); 13800 ASE  375; 13805 ASE  375 (MS); 13810 ASE  375 (MS); 13815 ASE  375 (MS); 13812 ASE  375 (MS);		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		W	12:00 noon	3:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	112869	13815	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	10	9	9	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375 (MS); 13805 ASE  375 (MS); 13810 ASE  375 (MS); 13800 ASE  375 (MS); 13812 ASE  375 (MS); 13815 ASE  375;		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		TH	3:00 pm	6:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	115742	13812	ASE	 375		ELECTROMECHANICAL SYSTEMS			SIROHI, J	js52879	12	12	10	11	72	62	62	63	LECTURE	FACEFACE			5	13795 ASE  375 (MS); 13805 ASE  375 (MS); 13810 ASE  375 (MS); 13800 ASE  375 (MS); 13812 ASE  375; 13815 ASE  375 (MS);		13815	2	TTH	2:00 pm	3:00 pm	BUR	116	94	X		W	3:00 pm	6:00 pm	WRW	12	15								0																							10/27/2014	NRNW0291	#	
20149	102518	13820	ASE	 376K		PROPULSION			VARGHESE, P	plv955	70	70	43	43	70	70	43	43	LECTURE	FACEFACE			0				1	MWF	11:00 am	12:00 noon	ECJ	1.204	70	X							0								0																							10/27/2014	NRNW0291	#	
20149	102519	13825	ASE	 679HA		UNDERGRADUATE HONORS THESIS					3	999	2	2	3	999	2	2	INDEPEND	MLTMEDIA			0				0						0								0								0																							10/27/2014	NRNW0291	#	
20149	102520	13830	ASE	 679HB		UNDERGRADUATE HONORS THESIS					0	999	1	1	0	999	1	1	INDEPEND	MLTMEDIA			0				0						0								0								0																							10/27/2014	NRNW0291	#	
20149	102521	13835	ASE	 179K		RSCH IN AEROSPACE ENGINEERING					2	10	1	0	2	10	1	0	INDEPEND	FACEFACE			0				0						0								0								0			A																	A			10/27/2014	NRNW0291	#	
20149	102522	13840	ASE	 279K		RSCH IN AEROSPACE ENGINEERING	A				2	20	0	0	2	20	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A																	A			10/27/2014	NRNW0291	#	
20149	102523	13845	ASE	 379K		RSCH IN AEROSPACE ENGINEERING					2	30	1	1	2	30	1	1	INDEPEND	FACEFACE			0				0						0								0								0			A																	A			10/27/2014	NRNW0291	#	
20149	102524	13850	ASE	 379L		DEVEL OF SOLAR-POWERED VEHICLE			HALLOCK, G	ghallock	1	5	5	5	41	46	43	43	LECTURE	FACEFACE			3	13850 ASE  379L; 16595 E E  309S (RS); 17185 E E  362S (SSA); 18960 M E  379M (SSA);	17185		2	TTH	5:00 pm	6:30 pm	BUR	220	64	X		TH	6:30 pm	9:30 pm	ETC	2.102	30	X							0																		A					10/27/2014	NRNW0291	#	
20149	102525	13855	ASE	 179R		RESEARCH SEMINAR	A		MEAR, M	mearme	18	0	0	0	18	0	0	0	SEMINAR	FACEFACE			0				1	M	4:00 pm	5:00 pm	WRW	413	22								0								0																A							10/27/2014	NRNW0291	#	
20149	102526	13860	ASE	 380P	  1	1-ANALYTICAL METHODS I			BUI, T	ttb326	14	24	19	19	20	48	31	31	LECTURE	FACEFACE			1	13860 ASE  380P; 14255 E M  386K (SSA);	13860		1	MW	8:30 am	10:00 am	GDC	4.302	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	102527	13865	ASE	 381P	  1	1-LINEAR SYSTEMS ANALYSIS			AKELLA, M	akellamr	17	26	23	23	17	26	23	23	LECTURE	FACEFACE			0				1	TTH	11:00 am	12:30 pm	GDC	4.304	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	102528	13870	ASE	 381P	  3	3-OPTIMAL CONTROL THEORY			BAKOLAS, E	eb25299	17	22	20	20	17	22	20	20	LECTURE	FACEFACE			0				1	MW	10:00 am	11:30 am	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	102529	13875	ASE	 381P	  7	7-ADV TPCS IN ESTIMATION THRY			TAPLEY, B	tapleybd	6	20	4	4	6	20	4	4	LECTURE	FACEFACE			0				1	TTH	4:00 pm	5:30 pm	WPR	2.806	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	102530	13880	ASE	 382Q	  1	1-FOUNDATNS OF FLUID MECHANICS			RAJA, L	rajall	11	24	27	26	11	24	27	26	LECTURE	FACEFACE			0				1	TTH	11:00 am	12:30 pm	WRW	312	24								0								0																		A					10/27/2014	NRNW0291	#	
20149	102531	13885	ASE	 382Q	 11	11-FOUNDATN COMPUT FLUID DYNAM	A				13	0	1	0	13	0	1	0	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	WRW	312	24								0								0																		A					10/27/2014	NRNW0291	#	
20149	102532	13890	ASE	 382R	  6	6-MOLECULAR GAS DYNAMICS			VARGHESE, P	plv955	10	18	3	3	11	22	6	6	LECTURE	FACEFACE			1	13890 ASE  382R; 19040 M E  381Q (ISA);	13890		1	MWF	9:00 am	10:00 am	WRW	312	24								0								0																		A					10/27/2014	NRNW0291	#	
20149	102533	13895	ASE	 384P	  1	1-SOLID MECHANICS I			LIECHTI, K	kml50	6	6	3	3	18	24	16	16	LECTURE	FACEFACE			1	13895 ASE  384P; 14265 E M  388 (ISA);	13895		1	TTH	9:30 am	11:00 am	WRW	312	24								0								0																		A					10/27/2014	NRNW0291	#	
20149	102535	13900	ASE	 384P	  4	4-FINITE ELEMENT METHODS			WHEELER, M	mfw1221	6	20	6	6	19	37	15	15	LECTURE	FACEFACE			3	13900 ASE  384P; 14280 E M  394F (ISA); 20045 PGE  383 (SSA); 67345 CSE  393F (ISA);	13900		1	MW	3:00 pm	4:30 pm	WRW	312	24								0								0																		A					10/27/2014	NRNW0291	#	
20149	102536	13905	ASE	 388P	  2	2-CELESTIAL MECHANICS I			RUSSELL, R	russelrp	8	22	8	8	8	22	8	8	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	102537	13910	ASE	 389P	  2	2-SATELLITE GEODESY			SCHUTZ, B	schutz	7	22	3	3	7	22	3	3	LECTURE	FACEFACE			0				1	MWF	12:00 noon	1:00 pm	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	102539	13915	ASE	 396		ADV ORAL COMM INTL ENGR STU	A		DE REGGE, G	deregge	1	1	0	0	9	16	6	0	LECTURE	FACEFACE			8	13915 ASE  396; 14285 E M  397 (SSA); 14740 BME  385J (SSA); 15265 CHE  384 (SSA); 16220 C E  397 (SSA); 17605 E E  397K (SSA); 17910 MSE  389 (SSA); 19235 M E  397K (RS); 20090 PGE  393 (RS);	16220		1	TTH	2:00 pm	3:30 pm	ECJ	5.418	18								0								0																		A					10/27/2014	NRNW0291	#	
20149	102540	13920	ASE	 396		ADV WRITTEN COMM INTL ENGR STU	A		DE REGGE, G	deregge	1	1	0	0	18	16	15	15	LECTURE	FACEFACE			8	13920 ASE  396; 14290 E M  397 (SSA); 14745 BME  385J (SSA); 15270 CHE  384 (SSA); 16225 C E  397 (SSA); 17610 E E  397K (SSA); 17915 MSE  389 (SSA); 19240 M E  397K (RS); 20095 PGE  393 (RS);	16225		1	TTH	11:00 am	12:30 pm	ECJ	7.202	25								0								0																		A					10/27/2014	NRNW0291	#	
20149	102541	13925	ASE	 396		CONVEX OPTIMIZATN AND ENG APPS			ACIKMESE, B	ba8247	13	20	11	11	13	20	11	11	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	102544	13930	ASE	 396		NEW VENTURE CREATION			COURTER, S	sec979	1	5	1	1	33	58	50	50	LECTURE	FACEFACE			3	05030 MAN  385 (SSA); 13930 ASE  396; 14300 E M  397 (SSA); 19205 M E  397 (SSA);	05030		1	TTH	2:00 pm	3:30 pm	GSB	3.106	86								0								0																		A					10/27/2014	NRNW0291	#	
20149	112611	13935	ASE	 396		REMOTE SENSING WITH LIDAR			MAGRUDER, L	lm7393	10	20	8	8	10	20	8	8	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	114930	13937	ASE	 396		SPECIAL TOPICS	A				10	20	0	0	10	20	0	0	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	WRW	413	22								0								0																		A					10/27/2014	NRNW0291	#	
20149	102546	13940	ASE	 396		TEXAS VENTURE LABS PRACTICUM	A		ADAMS, R	adamsrj	1	2	0	0	1	2	0	0	LECTURE	FACEFACE			0				1	M	6:00 pm	9:00 pm	ATT	M01030	0								0								0																		A					10/27/2014	NRNW0291	#	
20149	102547	13945	ASE	 397		GRADUATE SEMINAR			LIGHTSEY, G	egl1	2	56	1	1	2	56	1	1	SEMINAR	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	WRW	113	56	X							0								0														A						A			10/27/2014	NRNW0291	#	
20149	102548	13950	ASE	 397K	  1	1-RSCH IN STRUCTURAL DYNAMICS					1	20	2	2	1	20	2	2	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102549	13955	ASE	 397K	  2	2-RESEARCH IN FLUID MECHANICS					15	30	12	13	15	30	12	13	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102550	13960	ASE	 397K	  3	3-RSCH IN GUIDANCE AND CONTROL					8	25	6	6	8	25	6	6	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102551	13965	ASE	 397K	  4	4-RSCH IN ORBITAL MECHANICS					13	40	7	8	13	40	7	8	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102552	13970	ASE	 397K	  5	5-RSCH IN SOLID, STRUC, & MATL					1	20	2	2	1	20	2	2	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102553	13975	ASE	 697K	  1	1-RSCH IN STRUCTURAL DYNAMICS					1	20	1	1	1	20	1	1	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102554	13980	ASE	 697K	  2	2-RESEARCH IN FLUID MECHANICS					9	20	11	11	9	20	11	11	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102555	13985	ASE	 697K	  3	3-RSCH IN GUIDANCE AND CONTROL					3	20	4	4	3	20	4	4	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102556	13990	ASE	 697K	  4	4-RSCH IN ORBITAL MECHANICS					11	40	14	15	11	40	14	15	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102557	13995	ASE	 697K	  5	5-RSCH IN SOLID, STRUC, & MATL	A				0	20	0	0	0	20	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A											A						A			10/27/2014	NRNW0291	#	
20149	102558	14000	ASE	 698A		THESIS					6	999	8	8	6	999	8	8	THESIS	MLTMEDIA			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	102559	14005	ASE	 698B		THESIS					10	999	4	4	10	999	4	4	THESIS	MLTMEDIA			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	102560	14010	ASE	 398R		MASTER'S REPORT					5	999	1	1	5	999	1	1	THESIS	MLTMEDIA			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	102561	14015	ASE	 398T		SUPV TEACH IN AEROSPACE ENGR	A				4	10	0	0	4	10	0	0	INDVIZED	FACEFACE			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	102562	14020	ASE	 399R		DISSERTATION					2	999	4	2	2	999	4	2	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	102563	14025	ASE	 699R		DISSERTATION					0	999	3	2	0	999	3	2	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	102564	14030	ASE	 999R		DISSERTATION					1	999	1	1	1	999	1	1	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	102565	14035	ASE	 399W		DISSERTATION					7	999	7	6	7	999	7	6	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	102566	14040	ASE	 699W		DISSERTATION					2	999	1	1	2	999	1	1	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	102567	14045	ASE	 999W		DISSERTATION					1	999	3	3	1	999	3	3	DISSERT	MLTMEDIA			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	107342	40915	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			GEER, L	lcg587	22	20	20	20	22	20	20	20	LECTURE	FACEFACE			0				1	MWF	8:00 am	10:00 am	CLA	0.104	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	107343	40940	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			SIMMONS, D	ds35397	18	20	22	22	18	20	22	22	LECTURE	FACEFACE			0				1	MWF	2:00 pm	4:00 pm	CLA	0.104	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	107344	40920	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			SCHUSSEL, F	framont	18	20	18	18	18	20	18	18	LECTURE	FACEFACE			0				1	MWF	8:00 am	10:00 am	PAR	105	43	X							0								0													A										10/27/2014	NRNW0291	#	
20149	107345	40935	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			WYNNE, M	mfw449	22	20	20	20	22	20	20	20	LECTURE	FACEFACE			0				1	MWF	12:00 noon	2:00 pm	CLA	0.104	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	107347	40925	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			WHITE, D	dew832	18	20	20	20	18	20	20	20	LECTURE	FACEFACE			0				1	MWF	10:00 am	12:00 noon	CLA	0.104	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	107348	40930	ASL	 601D		AMERICAN SIGN LANGUAGE I: BEG			SCHUSSEL, F	framont	18	20	19	19	18	20	19	19	LECTURE	FACEFACE			0				2	MW	10:00 am	12:00 noon	CLA	4.222	0			F	10:00 am	12:00 noon	GEA	114	42	X							0													A										10/27/2014	NRNW0291	#	
20149	113344	40945	ASL	 311D		AMER SIGN LANG III: INTERMED			WYNNE, M	mfw449	18	20	21	22	18	20	21	22	LECTURE	FACEFACE			0				1	MWF	9:00 am	10:00 am	GAR	2.112	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	113347	40950	ASL	 311D		AMER SIGN LANG III: INTERMED			WYNNE, M	mfw449	18	20	20	21	18	20	20	21	LECTURE	FACEFACE			0				1	MWF	10:00 am	11:00 am	GAR	2.112	36	X							0								0													A										10/27/2014	NRNW0291	#	
20149	113348	40955	ASL	 311D		AMER SIGN LANG III: INTERMED			WHITE, D	dew832	18	20	22	22	18	20	22	22	LECTURE	FACEFACE			0				1	MWF	12:00 noon	1:00 pm	CLA	0.122	32	X							0								0													A										10/27/2014	NRNW0291	#	
20149	113350	40960	ASL	 311D		AMER SIGN LANG III: INTERMED			WHITE, D	dew832	18	20	20	20	18	20	20	20	LECTURE	FACEFACE			0				1	MWF	1:00 pm	2:00 pm	CLA	1.108	32	X							0								0													A										10/27/2014	NRNW0291	#	
20149	114942	40979	ASL	 357		UNDERGRADUATE RESEARCH					3	10	4	4	3	10	4	4	INDEPEND	FACEFACE			0				0						0								0								0																A				A			10/27/2014	NRNW0291	#	
20149	108614	48500	AST	 301		INTRODUCTION TO ASTRONOMY			SNEDEN, C	cs6888	192	215	209	210	192	215	209	210	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108615	48505	AST	 301		INTRODUCTION TO ASTRONOMY			ROBINSON, E	elr1	198	215	190	191	198	215	190	191	LECTURE	FACEFACE			0				1	MWF	10:00 am	11:00 am	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108616	48510	AST	 301		INTRODUCTION TO ASTRONOMY			SCALO, J	jms7805	200	215	182	195	200	215	182	195	LECTURE	FACEFACE			0				1	TTH	11:00 am	12:30 pm	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108617	48515	AST	 301		INTRODUCTION TO ASTRONOMY			WILLS, D	oo7	150	215	137	141	150	215	137	141	LECTURE	FACEFACE			0				1	MWF	12:00 noon	1:00 pm	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108618	48520	AST	 301		INTRODUCTION TO ASTRONOMY			WINGET, D	dwinget	212	215	212	212	212	215	212	212	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108619	48525	AST	 301		INTRODUCTION TO ASTRONOMY			WILLS, D	oo7	150	215	113	119	150	215	113	119	LECTURE	FACEFACE			0				1	MWF	1:00 pm	2:00 pm	WEL	3.502	216	X							0								0											A												10/27/2014	NRNW0291	#	
20149	108620	48530	AST	 103L		ASTRONOMICAL OBSERVATIONS			LACY, J	jhlacy	24	24	19	19	24	24	19	19	LECTURE	FACEFACE			0				1	M	7:00 pm	9:00 pm	RLM	13.132	24								0								0										A													10/27/2014	NRNW0291	#	
20149	108621	48535	AST	 103L		ASTRONOMICAL OBSERVATIONS			LACY, J	jhlacy	24	24	18	18	24	24	18	18	LECTURE	FACEFACE			0				1	T	7:00 pm	9:00 pm	RLM	13.132	24								0								0										A													10/27/2014	NRNW0291	#	
20149	108622	48540	AST	 103L		ASTRONOMICAL OBSERVATIONS			LACY, J	jhlacy	24	24	13	13	24	24	13	13	LECTURE	FACEFACE			0				1	W	7:00 pm	9:00 pm	RLM	13.132	24								0								0										A													10/27/2014	NRNW0291	#	
20149	108623	48545	AST	 104		UNDERGRAD ASTRONOMY SEMINAR			ROBINSON, E	elr1	34	44	20	20	34	44	20	20	SEMINAR	FACEFACE			0				1	W	2:00 pm	3:00 pm	RLM	15.216B	45								0								0																A							10/27/2014	NRNW0291	#	
20149	108624	48550	AST	 307		INTRODUCTORY ASTRONOMY			KRAUS, A	alk292	95	95	80	83	95	95	80	83	LECTURE	FACEFACE		QUANREAS	0				1	MWF	2:00 pm	3:00 pm	WEL	2.312	96	X							0								0																							10/27/2014	NRNW0291	#	
20149	113335	48555	AST	 309		BIRTH OF STARS AND PLANETS			FINKELSTEIN, K	kdf642	150	215	147	147	150	215	147	147	LECTURE	FACEFACE			0				1	MWF	10:00 am	11:00 am	WCH	1.120	321	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	114406	48560	AST	 309G		POP ASTRO FOR NONSCIENCE STUD			KUMAR, P	kumarp7	200	215	194	196	200	215	194	196	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	WEL	3.502	216	X							0								0																							10/27/2014	NRNW0291	#	
20149	113242	48565	AST	 309S		THE SOLAR SYSTEM			LACY, J	jhlacy	215	215	83	84	215	215	83	84	LECTURE	FACEFACE			0				1	MWF	9:00 am	10:00 am	WEL	3.502	216	X							0								0																							10/27/2014	NRNW0291	#	
20149	115140	48568	AST	 110C		CONFERENCE COURSE IN ASTRONOMY	A				10	999	0	0	10	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A												A					A			10/27/2014	NRNW0291	#	
20149	115141	48569	AST	 210C		CONFERENCE COURSE IN ASTRONOMY	A				10	999	0	0	10	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A												A					A			10/27/2014	NRNW0291	#	
20149	115142	48567	AST	 310C		CONFERENCE COURSE IN ASTRONOMY	A				10	999	0	0	10	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A												A					A			10/27/2014	NRNW0291	#	
20149	108628	48570	AST	 110K		TOPICS IN ASTRONOMY RESEARCH	A				0	999	0	0	0	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0															A			A					10/27/2014	NRNW0291	#	
20149	108629	48575	AST	 210K		TOPICS IN ASTRONOMY RESEARCH	A				0	999	0	0	0	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0															A			A					10/27/2014	NRNW0291	#	
20149	108630	48580	AST	 310K		TOPICS IN ASTRONOMY RESEARCH	A				0	999	0	0	0	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0															A			A					10/27/2014	NRNW0291	#	
